state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count
Iowa (EV: 6),43:49.3,Trump,Biden,896321,757818,138503,68198,10,9,9,0.888888889,0.111111111,1602,1664,1.535262686,0.000204095,0.427430093,"{'Butler': 3, 'Montgomery': 7}",1686892
Iowa (EV: 6),25:20.4,Trump,Biden,896313,757817,138496,68208,13,13,13,0.615384615,0.384615385,1602,1664,1.535058591,0.000219654,0.431266846,{'Hardin': 13},1686882
Iowa (EV: 6),54:03.0,Trump,Biden,896305,757812,138493,68221,8,22,22,0.454545455,0.545454545,1602,1664,1.534838937,0.000106395,0.432098765,{'Union': 22},1686869
Iowa (EV: 6),48:00.7,Trump,Biden,896295,757800,138495,68229,6,5,5,0.6,0.4,1602,1664,1.534732542,9.85E-05,0.428571429,{'Jones': 6},1686861
Iowa (EV: 6),23:05.1,Trump,Biden,896292,757798,138494,68235,12,12,12,0.75,0.25,1602,1664,1.534634086,0.000226737,0.428774929,{'Chickasaw': 12},1686855
Iowa (EV: 6),05:23.5,Trump,Biden,896283,757795,138488,68247,20,27,27,0.555555556,0.444444444,1602,1664,1.534407349,0.000325449,0.431884058,{'Winnebago': 27},1686843
Iowa (EV: 6),15:22.4,Trump,Biden,896268,757783,138485,68267,12,14,14,0.571428571,0.428571429,1602,1664,1.5340819,0.000196671,0.431372549,"{'Decatur': 6, 'Worth': 9}",1686823
Iowa (EV: 6),51:25.2,Trump,Biden,896260,757777,138483,68279,68,67,67,0.626865672,0.373134328,1602,1664,1.533885229,0.001155428,0.431432974,"{'Clay': 20, 'Iowa': 1, 'Kossuth': 47}",1686811
Iowa (EV: 6),35:01.6,Trump,Biden,896218,757752,138466,68347,12,11,11,0.727272727,0.272727273,1602,1664,1.532729801,0.000218575,0.43814433,"{'Buchanan': 5, 'Harrison': 7}",1686743
Iowa (EV: 6),27:00.3,Trump,Biden,896210,757749,138461,68359,18,15,15,0.8,0.2,1602,1664,1.532511226,0.000338901,0.441330998,{'Wapello': 18},1686731
Iowa (EV: 6),19:13.9,Trump,Biden,896198,757746,138452,68377,35,35,35,0.685714286,0.314285714,1602,1664,1.532172325,0.000624932,0.447841727,{'Henry': 35},1686713
Iowa (EV: 6),48:38.0,Trump,Biden,896174,757735,138439,68412,5,5,5,0.8,0.2,1602,1664,1.531547393,9.77E-05,0.45681382,{'Taylor': 5},1686678
Iowa (EV: 6),40:02.0,Trump,Biden,896170,757734,138436,68417,2,2,2,0.5,0.5,1602,1664,1.531449654,3.02E-05,0.459302326,{'Palo Alto': 2},1686673
Iowa (EV: 6),16:49.3,Trump,Biden,896169,757733,138436,68419,2,2,2,0.5,0.5,1602,1664,1.531419503,3.01E-05,0.459143969,{'Winneshiek': 2},1686671
Iowa (EV: 6),24:48.7,Trump,Biden,896168,757732,138436,68421,6,6,6,0.666666667,0.333333333,1602,1664,1.531389354,0.000105336,0.458984375,{'Lyon': 6},1686669
Iowa (EV: 6),17:21.1,Trump,Biden,896164,757730,138434,68427,21,44,44,0.681818182,0.318181818,1602,1664,1.531284017,0.000435558,0.460474308,"{'Dickinson': 7, ""O'Brien"": 6, 'Plymouth': 31}",1686663
Iowa (EV: 6),53:08.1,Trump,Biden,896134,757716,138418,68448,21,20,20,0.7,0.3,1598,1664,1.530848459,0.00037573,0.474025974,"{'Franklin': 3, 'Mitchell': 18}",1686642
Iowa (EV: 6),41:11.6,Trump,Biden,896120,757710,138410,68469,1,1,1,1,0,1598,1664,1.530472729,2.25E-05,0.481900452,{'Howard': 1},1686621
Iowa (EV: 6),19:03.1,Trump,Biden,896119,757710,138409,68470,29,27,27,0.62962963,0.37037037,1598,1664,1.530450234,0.000488348,0.482993197,{'Carroll': 29},1686620
Iowa (EV: 6),43:13.2,Trump,Biden,896102,757700,138402,68499,99,0,0,0,0,1598,1664,1.529961886,0.001486431,0.490338164,"{'Clinton': 49, 'Des Moines': 50}",1686591
Iowa (EV: 6),31:26.2,Trump,Biden,896102,757700,138402,68598,1,1,1,0,1,1595,1664,1.528475455,7.56E-06,0.490338164,{'Cedar': 1},1686492
Iowa (EV: 6),17:59.1,Trump,Biden,896102,757699,138403,68599,-477,-479,Unknown,0.830897704,0.169102296,1595,1664,1.528467893,-0.00957359,-1.833333333,{},1686491
Iowa (EV: 6),32:23.5,Trump,Biden,896500,757780,138720,68122,9,9,9,0.666666667,0.333333333,1595,1664,1.538041483,0.00015957,0.489104116,{'Humboldt': 9},1686968
Iowa (EV: 6),24:11.9,Trump,Biden,896494,757777,138717,68131,8,7,7,0.857142857,0.142857143,1595,1664,1.537881913,0.00015926,0.492574257,{'Fayette': 8},1686959
Iowa (EV: 6),14:55.5,Trump,Biden,896488,757776,138712,68139,125,115,115,0.530434783,0.469565217,1595,1664,1.537722653,0.001952473,0.498740554,{'Dubuque': 125},1686951
Iowa (EV: 6),30:56.7,Trump,Biden,896427,757722,138705,68264,1,1,1,1,0,1595,1664,1.53577018,2.26E-05,0.510638298,{'Monroe': 1},1686826
Iowa (EV: 6),08:18.1,Trump,Biden,896426,757722,138704,68265,1,1,1,1,0,1595,1664,1.53574754,2.26E-05,0.512455516,{'Cass': 1},1686825
Iowa (EV: 6),40:11.6,Trump,Biden,896425,757722,138703,68266,8,8,8,0.75,0.25,1595,1664,1.5357249,0.000151226,0.514285714,{'Cherokee': 8},1686824
Iowa (EV: 6),56:16.7,Trump,Biden,896419,757720,138699,68274,3,2,2,1,0,1595,1664,1.535573674,6.04E-05,0.522058824,{'Louisa': 3},1686816
Iowa (EV: 6),23:58.9,Trump,Biden,896417,757720,138697,68277,16,16,16,0.6875,0.3125,1595,1664,1.53551324,0.00028739,0.525925926,{'Emmet': 16},1686813
Iowa (EV: 6),16:09.1,Trump,Biden,896406,757715,138691,68293,13,39,39,0.641025641,0.358974359,1595,1664,1.53522585,0.000279115,0.539370079,{'Iowa': 39},1686797
Iowa (EV: 6),32:19.1,Trump,Biden,896381,757701,138680,68306,23,23,23,0.52173913,0.47826087,1595,1664,1.534946734,0.00035583,0.572093023,{'Franklin': 23},1686784
Iowa (EV: 6),17:22.2,Trump,Biden,896369,757690,138679,68329,4,4,4,0.75,0.25,1595,1664,1.534590904,7.55E-05,0.583333333,{'Palo Alto': 4},1686761
Iowa (EV: 6),03:11.4,Trump,Biden,896366,757689,138677,68333,2,2,2,1,0,1595,1664,1.534515422,4.52E-05,0.590425532,{'Davis': 2},1686757
Iowa (EV: 6),58:41.8,Trump,Biden,896364,757689,138675,68335,8,8,8,0.375,0.625,1595,1664,1.534470225,0.000106174,0.596774194,{'Jackson': 8},1686755
Iowa (EV: 6),50:57.7,Trump,Biden,896361,757684,138677,68343,18,18,18,0.722222222,0.277777778,1595,1664,1.534364051,0.000332011,0.595505618,{'Delaware': 18},1686747
Iowa (EV: 6),40:09.6,Trump,Biden,896348,757679,138669,68361,5,-9,Unknown,0.777777778,0.222222222,1595,1664,1.53403204,3.83E-05,0.655629139,{'Monona': 5},1686729
Iowa (EV: 6),07:42.2,Trump,Biden,896355,757681,138674,68366,52,50,50,0.22,0.78,1594,1664,1.533993697,0.000577253,0.63125,{'Johnson': 52},1686724
Iowa (EV: 6),21:28.2,Trump,Biden,896344,757642,138702,68418,1,1,1,1,0,1594,1664,1.533416444,2.26E-05,0.563636364,{'Shelby': 1},1686672
Iowa (EV: 6),15:13.6,Trump,Biden,896343,757642,138701,68419,45,84,84,0.380952381,0.619047619,1594,1664,1.53339389,0.000530317,0.568807339,{'Muscatine': 87},1686671
Iowa (EV: 6),13:32.3,Trump,Biden,896311,757590,138721,68464,9,9,9,0.777777778,0.222222222,1594,1664,1.532863573,0.000172981,0.4,{'Monona': 9},1686626
Iowa (EV: 6),50:52.4,Trump,Biden,896304,757588,138716,68473,16,16,16,0.5,0.5,1594,1664,1.532690592,0.000241251,0.5,{'Shelby': 16},1686617
Iowa (EV: 6),45:13.2,Trump,Biden,896296,757580,138716,68489,0,0,0,0,0,1594,1664,1.53244934,0.114188974,,{},1686601
Iowa (EV: 6),28:22.1,Trump,Biden,888625,765251,123374,68489,0,0,0,0,0,1594,1664,1.418260366,0.418260366,,{},1686601
Idaho (EV: 4),01:50.2,Trump,Biden,554128,287031,267097,-16761,154,149,149,0.731543624,0.268456376,961,962,0,0,0.131832366,"{'Bear Lake': 100, 'Benewah': 1, 'Custer': 2, 'Jefferson': 2, 'Latah': 49}",868125
Idaho (EV: 4),51:34.7,Trump,Biden,554019,286991,267028,-16607,0,0,0,0,0,961,962,0,0,0.131145883,{},867971
Idaho (EV: 4),35:56.9,Trump,Biden,554019,286991,267028,-16607,5739,5529,"5,529",0.884970157,0.115029843,961,962,0,0,0.131145883,"{'Camas': 754, 'Franklin': 4985}",867971
Idaho (EV: 4),21:51.2,Trump,Biden,549126,286355,262771,-10868,24914,24125,"24,125",0.865160622,0.134839378,946,962,0,-9.506518553,0.134839378,{'Kootenai': 24914},862232
Idaho (EV: 4),17:08.8,Trump,Biden,528254,283102,245152,14046,17,0,0,0,0,937,962,9.506518553,0.010887493,,{'Bonner': 10},837318
Idaho (EV: 4),28:22.1,Trump,Biden,528254,283102,245152,14063,0,0,0,0,0,937,962,9.49563106,8.49563106,,{},837301
Illinois (EV: 20),34:03.1,Biden,Trump,3351012,2407096,943916,162666,105,106,106,0.698113208,0.301886792,8832,9874,3.459821907,0.00204093,0.232433333,{'Kane': 105},5874066
Illinois (EV: 20),19:45.1,Biden,Trump,3350938,2407064,943874,162771,107678,104882,"104,882",0.767805725,0.232194275,8832,9874,3.457780977,1.283575026,0.232194275,"{'Cook': 79200, 'DuPage': 14640, 'Will': 13838}",5873961
Illinois (EV: 20),16:26.9,Biden,Trump,3270409,2382711,887698,270449,5961,5681,"5,681",0.633339201,0.366660799,8826,9874,2.174205951,0.038901257,0.2627,{'McHenry': 5961},5766283
Illinois (EV: 20),59:03.5,Biden,Trump,3266811,2380628,886183,276410,32967,32107,"32,107",0.761578472,0.238421528,8822,9874,2.135304694,0.201950115,0.238421528,{'Lake': 32967},5760322
Illinois (EV: 20),36:23.9,Biden,Trump,3242359,2372973,869386,309377,226176,221493,"221,493",0.855751649,0.144248351,8781,9874,1.93335458,0.755431724,0.144248351,{'Cook': 226176},5727355
Illinois (EV: 20),23:42.3,Biden,Trump,3052816,2341023,711793,535553,0,0,0,0,0,8781,9874,1.177922856,0,0.223366667,{},5501179
Illinois (EV: 20),52:34.2,Biden,Trump,3052816,2341023,711793,535553,-173,-183,Unknown,-0.382513661,1.382513661,8780,9874,1.177922856,8.87E-05,0.2163,{'Winnebago': 282},5501179
Illinois (EV: 20),22:22.1,Biden,Trump,3052746,2341276,711470,535380,35912,35220,"35,220",0.776632595,0.223367405,8772,9874,1.177834187,0.060007121,0.223367405,{'Lake': 35912},5501352
Illinois (EV: 20),12:39.6,Biden,Trump,3025393,2333409,691984,571292,11422,11234,"11,234",0.761883568,0.238116432,8727,9874,1.117827066,0.017260727,0.23,{'Cook': 11422},5465440
Illinois (EV: 20),36:25.9,Biden,Trump,3016834,2330734,686100,582714,1580,1496,"1,496",0.637032086,0.362967914,8711,9874,1.100566339,0.001981919,0.220666667,{'Kane': 1580},5454018
Illinois (EV: 20),26:10.6,Biden,Trump,3015881,2330191,685690,584294,70594,69546,"69,546",0.7867886,0.2132114,8711,9874,1.09858442,0.095593636,0.2132114,"{'Cook': 59184, 'Jackson': 11410}",5452438
Illinois (EV: 20),20:08.5,Biden,Trump,2961163,2315363,645800,654888,4205,4138,"4,138",0.317061382,0.682938618,8608,9874,1.002990784,0.002037393,0.4031,{'Woodford': 4205},5381844
Illinois (EV: 20),43:08.4,Biden,Trump,2959851,2312537,647314,659093,1090,998,998,0.76252505,0.23747495,8600,9874,1.000953391,0.001231954,0.334466667,{'Champaign': 1090},5377639
Illinois (EV: 20),46:07.2,Biden,Trump,2959090,2312300,646790,660183,1000,1000,"1,000",0,1,8599,9874,0.999721436,-1.57E-05,0.332766667,{'Ogle': 1000},5376549
Illinois (EV: 20),53:42.8,Biden,Trump,2959090,2311300,647790,661183,7499,7404,"7,404",0.358589951,0.641410049,8597,9874,0.999737087,0.004007052,0.3056,{'Franklin': 7499},5375549
Illinois (EV: 20),21:32.8,Biden,Trump,2956435,2306551,649884,668682,1635,1552,"1,552",0.667525773,0.332474227,8584,9874,0.995730034,0.001604844,0.1931,{'Kane': 1635},5368050
Illinois (EV: 20),58:41.8,Biden,Trump,2955399,2306035,649364,670317,7,7,7,1,0,8584,9874,0.99412519,1.05E-05,0.186733333,{'Carroll': 7},5366415
Illinois (EV: 20),16:43.5,Biden,Trump,2955392,2306035,649357,670324,30327,29913,"29,913",0.81446194,0.18553806,8584,9874,0.994114703,0.035083011,0.1869,{'Cook': 30327},5366408
Illinois (EV: 20),19:10.9,Biden,Trump,2931029,2300485,630544,700651,7709,7522,"7,522",0.348577506,0.651422494,8544,9874,0.959031693,0.003355268,0.621233333,{'Clinton': 7709},5336081
Illinois (EV: 20),44:07.4,Biden,Trump,2928407,2295585,632822,708360,67288,65778,"65,778",0.388883821,0.611116179,8529,9874,0.955676424,0.029917392,0.611116179,{'Winnebago': 67288},5328372
Illinois (EV: 20),21:28.2,Biden,Trump,2902827,2255387,647440,775648,4063,3951,"3,951",0.386990635,0.613009365,8476,9874,0.925759032,0.00163441,0.523533333,{'St. Clair': 4063},5261084
Illinois (EV: 20),01:29.8,Biden,Trump,2901298,2252965,648333,779711,50799,49294,"49,294",0.490019069,0.509980931,8470,9874,0.924124623,0.025337683,0.509980931,"{'McLean': 47929, 'Winnebago': 2870}",5257021
Illinois (EV: 20),45:23.9,Biden,Trump,2877143,2227826,649317,830510,28717,28319,"28,319",0.826335676,0.173664324,8430,9874,0.89878694,0.024300414,0.2071,{'Cook': 28717},5206222
Illinois (EV: 20),37:18.7,Biden,Trump,2853742,2222908,630834,859227,5558,5467,"5,467",0.229559173,0.770440827,8391,9874,0.874486526,0.000662733,0.374566667,{'White': 5558},5177505
Illinois (EV: 20),21:26.9,Biden,Trump,2852487,2218696,633791,864785,20375,20092,"20,092",0.765279713,0.234720287,8379,9874,0.873823793,0.014747612,0.3578,{'Cook': 20375},5171947
Illinois (EV: 20),12:37.0,Biden,Trump,2837111,2213980,623131,885160,1000,1000,"1,000",1,0,8353,9874,0.859076181,0.0009808,0.6847,{'Pike': 1000},5151572
Illinois (EV: 20),59:20.5,Biden,Trump,2836111,2213980,622131,886160,5828,5763,"5,763",0.328995315,0.671004685,8349,9874,0.858095381,0.00121261,0.709966667,{'Perry': 5828},5150572
Illinois (EV: 20),34:38.1,Biden,Trump,2834215,2210113,624102,891988,10713,10300,"10,300",0.31592233,0.68407767,8334,9874,0.856882771,0.002092723,0.730866667,"{'DeKalb': 1967, 'Douglas': 8746}",5144744
Illinois (EV: 20),15:33.3,Biden,Trump,2830961,2203067,627894,902701,5582,5498,"5,498",0.182975628,0.817024372,8316,9874,0.854790048,0.000222769,0.680166667,{'Jasper': 5582},5134031
Illinois (EV: 20),04:38.9,Biden,Trump,2829955,2198575,631380,908283,6343,6200,"6,200",0.323225806,0.676774194,8300,9874,0.854567279,0.001236515,0.581833333,{'Marshall': 6343},5128449
Illinois (EV: 20),56:54.0,Biden,Trump,2827951,2194379,633572,914626,3390,3322,"3,322",0.241420831,0.758579169,8287,9874,0.853330764,0.000350204,0.499933333,{'Jersey': 3390},5122106
Illinois (EV: 20),41:08.6,Biden,Trump,2827149,2191859,635290,918016,10594,9907,"9,907",0.215302311,0.784697689,8280,9874,0.852980561,0.000928459,0.4237,{'Madison': 10594},5118716
Illinois (EV: 20),16:26.9,Biden,Trump,2825016,2184085,640931,928610,19103,18484,"18,484",0.719541225,0.280458775,8264,9874,0.852052102,0.011464412,0.252333333,{'DuPage': 19103},5108122
Illinois (EV: 20),55:14.9,Biden,Trump,2811716,2178901,632815,947713,6813,6899,"6,899",1.153355559,-0.153355559,8264,9874,0.84058769,0.007248306,0.3942,{'Boone': 6813},5089019
Illinois (EV: 20),46:27.4,Biden,Trump,2803759,2179959,623800,954526,2881,2814,"2,814",0.289267946,0.710732054,8254,9874,0.833339383,0.00037122,0.528866667,{'Stark': 2881},5082206
Illinois (EV: 20),37:48.0,Biden,Trump,2802945,2177959,624986,957407,5843,5736,"5,736",0.198919107,0.801080893,8245,9874,0.832968163,0.000190765,0.502733333,{'Cumberland': 5843},5079325
Illinois (EV: 20),17:43.7,Biden,Trump,2801804,2173364,628440,963250,123271,120122,"120,122",0.567781089,0.432218911,8234,9874,0.832777398,0.045399737,0.432218911,"{'Knox': 22716, 'McLean': 39084, 'Vermilion': 9945, 'Winnebago': 51526}",5073482
Illinois (EV: 20),55:33.0,Biden,Trump,2733601,2121445,612156,1086521,183705,179891,"179,891",0.43648098,0.56351902,8120,9874,0.787377661,0.03238487,0.56351902,"{'Christian': 16094, 'JoDaviess': 12477, 'LaSalle': 36270, 'Lee': 16351, 'Morgan': 15229, 'Ogle': 25040, 'Randolph': 14896, 'Rock Island': 47348}",4950211
Illinois (EV: 20),16:49.3,Biden,Trump,2655082,2020073,635009,1270226,101677,99060,"99,060",0.53087018,0.46912982,7730,9874,0.754992791,0.021172404,0.46912982,"{'Kane': 40350, 'Kendall': 61327}",4766506
Illinois (EV: 20),29:17.6,Biden,Trump,2602494,1973601,628893,1371903,169027,164496,"164,496",0.552882745,0.447117255,7597,9874,0.733820387,0.031407099,0.447117255,{'DuPage': 169027},4664829
Illinois (EV: 20),28:22.1,Biden,Trump,2511547,1900052,611495,1540930,0,0,0,0,0,7214,9874,0.702413288,-0.297586712,,{},4495802
Indiana (EV: 11),28:30.8,Trump,Biden,1727881,1239945,487936,-16692,22,22,22,0.727272727,0.272727273,4804,4969,0,0,0.6621,"{'Floyd': 19, 'White': 3}",3032837
Indiana (EV: 11),15:04.2,Trump,Biden,1727865,1239939,487926,-16670,3,2,2,0.5,0.5,4804,4969,0,0,0.662433333,{'Jennings': 3},3032815
Indiana (EV: 11),10:03.8,Trump,Biden,1727864,1239938,487926,-16667,34,33,33,0.818181818,0.181818182,4804,4969,0,0,0.662433333,{'Fulton': 34},3032812
Indiana (EV: 11),19:45.1,Trump,Biden,1727837,1239932,487905,-16633,754,765,765,0.788235294,0.211764706,4804,4969,0,0,0.663,{'White': 754},3032778
Indiana (EV: 11),51:34.7,Trump,Biden,1727234,1239770,487464,-15879,0,0,0,0,0,4804,4969,0,0,0.675266667,{},3032024
Indiana (EV: 11),44:44.4,Trump,Biden,1727234,1239770,487464,-15879,-1,-1,Unknown,0,1,4804,4969,0,0,0.675266667,{},3032024
Indiana (EV: 11),23:42.3,Trump,Biden,1727234,1239771,487463,-15880,0,0,0,0,0,4803,4969,0,0,0.675266667,{},3032025
Indiana (EV: 11),14:19.9,Trump,Biden,1727234,1239771,487463,-15880,299,297,297,0.222222222,0.777777778,4800,4969,0,0,0.675266667,{'Marion': 299},3032025
Indiana (EV: 11),17:21.1,Trump,Biden,1727168,1239540,487628,-15581,97,94,94,0.882978723,0.117021277,4800,4969,0,0,0.674433333,{'Dearborn': 97},3031726
Indiana (EV: 11),39:06.9,Trump,Biden,1727085,1239529,487556,-15484,1033,989,989,0.793731041,0.206268959,4800,4969,0,0,0.676233333,{'Montgomery': 1033},3031629
Indiana (EV: 11),47:36.9,Trump,Biden,1726300,1239325,486975,-14451,632,618,618,0.836569579,0.163430421,4800,4969,0,0,0.6923,{'Henry': 632},3030596
Indiana (EV: 11),45:44.3,Trump,Biden,1725783,1239224,486559,-13819,392,389,389,0.05655527,0.94344473,4799,4969,0,0,0.7032,{'Monroe': 392},3029964
Indiana (EV: 11),12:24.9,Trump,Biden,1725761,1238857,486904,-13427,20278,19841,"19,841",0.296608034,0.703391966,4799,4969,0,-37.41560035,0.699966667,"{'Jasper': 3, 'LaPorte': 6896, 'Marion': 13379}",3029572
Indiana (EV: 11),48:02.6,Trump,Biden,1719876,1224901,494975,6851,29013,28046,"28,046",0.306710404,0.693289596,4777,4969,37.41560035,29.70925063,0.675766667,{'St. Joseph': 29013},3009294
Indiana (EV: 11),40:09.6,Trump,Biden,1711274,1205457,505817,35864,20523,20092,"20,092",0.575751543,0.424248457,4777,4969,7.706349722,2.65045587,0.4259,{'Vigo': 20523},2980281
Indiana (EV: 11),10:44.3,Trump,Biden,1699706,1196933,502773,56387,12346,12225,"12,225",0.570715746,0.429284254,4776,4969,5.055893852,0.83119466,0.348433333,{'Vanderburgh': 12346},2959758
Indiana (EV: 11),15:13.6,Trump,Biden,1692729,1191685,501044,68733,10443,10347,"10,347",0.68203344,0.31796656,4756,4969,4.224699192,0.515582907,0.3654,{'Dearborn': 10487},2947412
Indiana (EV: 11),14:01.6,Trump,Biden,1685672,1188395,497277,79176,4534,4427,"4,427",0.808222272,0.191777728,4739,4969,3.709116285,0.190473336,0.418133333,{'Putnam': 4534},2936969
Indiana (EV: 11),37:18.7,Trump,Biden,1682094,1187546,494548,83710,608,589,589,0.813242784,0.186757216,4730,4969,3.518642949,0.024002899,0.459033333,{'Floyd': 608},2932435
Indiana (EV: 11),31:11.9,Trump,Biden,1681615,1187436,494179,84318,800,795,795,0.754716981,0.245283019,4729,4969,3.49464005,0.030576939,0.455366667,"{'Crawford': 205, 'Putnam': 597, 'Ripley': 2}",2931827
Indiana (EV: 11),59:20.5,Trump,Biden,1681015,1187241,493774,85118,28974,28597,"28,597",0.529111445,0.470888555,4729,4969,3.464063111,0.760189152,0.448866667,{'Vanderburgh': 28974},2931027
Indiana (EV: 11),34:38.1,Trump,Biden,1665884,1173775,492109,114092,4500,4500,"4,500",1,0,4681,4969,2.703873959,0.103014703,0.298833333,{'Clay': 4500},2902053
Indiana (EV: 11),12:52.8,Trump,Biden,1661384,1173775,487609,118592,27662,27091,"27,091",0.648444133,0.351555867,4681,4969,2.600859257,0.425448608,0.3832,{'Wayne': 27662},2897553
Indiana (EV: 11),53:29.6,Trump,Biden,1643817,1164251,479566,146254,8971,8844,"8,844",0.322252374,0.677747626,4624,4969,2.175410648,0.086478814,0.5563,{'Lake': 8971},2869891
Indiana (EV: 11),43:40.6,Trump,Biden,1640967,1158257,482710,155225,17116,16728,"16,728",0.518770923,0.481229077,4596,4969,2.088931835,0.159666217,0.532533333,{'Vigo': 17116},2860920
Indiana (EV: 11),26:02.7,Trump,Biden,1632289,1150207,482082,172341,27822,27328,"27,328",0.402773712,0.597226288,4596,4969,1.929265617,0.185098274,0.5962,{'Allen': 27822},2843804
Indiana (EV: 11),13:43.0,Trump,Biden,1621282,1133886,487396,200163,27426,27537,"27,537",0.41427897,0.58572103,4554,4969,1.744167344,0.139331542,0.593866667,{'Hamilton': 28050},2815982
Indiana (EV: 11),08:12.6,Trump,Biden,1609874,1117757,492117,227589,86429,84721,"84,721",0.314892412,0.685107588,4550,4969,1.604835802,0.253054998,0.685107588,{'Marion': 86429},2788556
Indiana (EV: 11),31:46.2,Trump,Biden,1583196,1059714,523482,314018,49037,48583,"48,583",0.43618138,0.56381862,4422,4969,1.351780804,0.106320965,0.56381862,{'Porter': 49232},2702127
Indiana (EV: 11),29:17.6,Trump,Biden,1562005,1032322,529683,363055,599,572,572,0.520979021,0.479020979,4353,4969,1.245459839,0.00126162,0.6387,{'Tippecanoe': 599},2653090
Indiana (EV: 11),14:42.2,Trump,Biden,1561707,1032048,529659,363654,62628,61528,"61,528",0.358210896,0.641789104,4353,4969,1.244198219,0.088421619,0.641789104,{'Monroe': 62628},2652491
Indiana (EV: 11),16:47.7,Trump,Biden,1539667,992560,547107,426282,86,94,94,0.744680851,0.255319149,4275,4969,1.1557766,0.000187398,0.255319149,{'Vermillion': 96},2589863
Indiana (EV: 11),28:22.1,Trump,Biden,1539597,992536,547061,426368,0,0,0,0,0,4275,4969,1.155589202,0.155589202,,{},2589777
Kansas (EV: 6),51:34.7,Trump,Biden,753370,551199,202171,9884,0,0,0,0,0,3440,3523,10.96049709,0,0.548333333,{},1334330
Kansas (EV: 6),23:42.3,Trump,Biden,753370,551199,202171,9884,0,0,0,0,0,3440,3523,10.96049709,0,0.548333333,{},1334330
Kansas (EV: 6),48:42.1,Trump,Biden,753370,551199,202171,9884,526,522,522,0.894636015,0.105363985,3418,3523,10.96049709,0.548791636,0.548333333,{'Phillips': 526},1334330
Kansas (EV: 6),19:13.9,Trump,Biden,752903,551144,201759,10410,-526,-522,Unknown,0.894636015,0.105363985,3418,3523,10.41170545,-0.548791636,0.5492,{},1333804
Kansas (EV: 6),58:05.1,Trump,Biden,753370,551199,202171,9884,-1628,-1600,Unknown,0.9875,0.0125,3418,3523,10.96049709,-2.159336643,0.555066667,{},1334330
